a1,a4,a6,a9,a31,Class
7856.87,4,0,0.1,0.0,0
22.26,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
164.42,2,0,2.79414,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,0,0.495,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,4.388501,0.0,0
46.25,39,0,0.161568,0.0,0
25735.08,6,0,0.5,0.0,0
10153.68,4,0,1.062923,0.0,0
7347.31,85,0,0.0,0.0,0
0.0,0,1,0.0,0.0,0
106.19,3,0,41.552019,0.0,0
0.0,1,0,0.033,0.0,0
5023.01,13,0,0.041529,0.0,0
161.08,2,0,11.276541,0.0,0
0.0,1,0,0.0,0.0,0
22.72,3,0,101.0,0.0,0
184.98,1540,0,1.2,0.0,0
0.0,0,1,0.0,0.0,0
22.71,3,0,101.0,0.0,0
6609.05,11,0,0.028,0.0,0
8422.33,90,0,0.04785,0.0,0
161.58,2,0,12.849255,0.0,0
0.0,0,1,0.0,0.0,0
161.67,2,0,44.114186,0.0,0
5554.05,112,0,0.001,0.0,0
0.0,1,0,3.267018,0.0,0
618.15,112,0,0.004559,0.0,0
384.71,20,0,0.157874,0.0,0
2606.95,9,0,0.0048,0.0,0
0.0,1,0,0.009,0.0,0
63.55,3,0,0.658986,0.0,0
0.0,0,1,0.0,0.0,0
25125.84,6,0,0.01,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,0,0.0,0.0,0
58528.49,16,0,0.078976,0.0,0
460.51,22,0,0.049054,0.0,0
41560.53,4,0,0.008354,0.0,0
0.0,1,0,1.99,0.0,0
75.27,1691,0,0.0,0.0,0
0.0,0,1,0.0,0.0,0
3.1,2,0,0.143037,0.0,0
0.0,1,0,0.6445,0.0,0
390.27,186,0,2e-06,0.0,0
161.43,443,0,0.495,0.0,0
0.0,0,1,0.0,0.0,0
24.87,3,0,39.354838,0.0,0
22.27,3,0,101.0,0.0,0
4600.03,156,0,0.00425,0.0,0
160.95,2,0,9.084818,0.0,0
16419.03,5,0,0.727,0.0,0
42100.89,15,0,0.020312,0.0,0
0.0,1,0,0.244233,0.0,0
0.0,0,1,0.010004,0.0,0
159.64,2,0,41.495122,0.0,0
161.55,2,0,7.854977,0.0,0
1.46,3,0,943.212273,0.0,0
0.0,1,0,0.1,0.0,0
0.0,1,0,0.083059,0.0,0
0.0,1,0,0.001,0.0,0
0.0,1,0,0.306228,0.0,0
23.15,67,0,61.03783,0.0,0
20.69,3,0,101.0,0.0,0
659.73,1982,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
11045.97,50,0,0.010149,0.0,0
0.0,0,1,1.0,0.0,0
7.92,11,0,0.487998,0.0,0
0.0,0,1,0.0,0.0,0
28.15,106,0,0.1,0.0,0
6370.93,45,0,0.09,0.0,0
2.56,5,0,1.087111,0.0,0
3.53,237,0,0.010088,0.0,0
0.0,0,1,0.0,0.0,0
36578.57,5,0,0.004,0.0,0
163726.23,2,0,0.002465,0.0,0
5368.94,15,0,0.212804,0.0,0
0.0,1,0,5.999318,0.0,0
154.7,2,0,101.0,0.0,0
158.72,2,0,49.935509,0.0,0
5.69,47,0,0.08129,0.0,0
155.91,2,0,101.0,0.0,0
325.35,11,0,0.10918,0.0,0
852.65,115,0,0.067572,0.0,0
0.0,1,0,0.067994,0.0,0
36.16,7,0,9.9775,0.0,0
141351.31,4,0,0.01,0.0,0
1079.04,30,0,0.0,0.0,0
27587.85,17,0,0.0,0.0,0
5.24,7,0,0.3979,0.0,0
0.0,1,0,0.149,0.0,0
4.92,169,0,0.002416,0.0,0
2697.97,12,0,0.01,0.0,0
0.0,1,0,0.081354,0.0,0
6.56,509,0,0.056901,0.0,0
0.0,1,0,0.443415,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.538139,0.0,0
6964.46,23,0,0.02325,0.0,0
201.02,1215,0,0.000733,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,25.0,0.0,0
6141.71,16,0,8.4e-05,0.0,0
7599.38,6,0,0.004797,0.0,0
34.23,3,0,7.849275,0.0,0
5.35,554,0,0.000386,0.0,0
23.34,3,0,101.0,0.0,0
401.69,70,0,0.01055,0.0,0
11.07,2,0,0.5,0.0,0
165.72,2,0,34.686758,0.0,0
0.0,0,1,0.006,0.0,0
25.61,3,0,39.413166,0.0,0
161.92,2,0,22.876062,0.0,0
105.72,3,0,101.0,0.0,0
5.78,27,0,1.99,0.0,0
26621.58,5,0,0.01,0.0,0
0.0,0,1,0.0,0.0,0
24.29,3,0,16.018011,0.0,0
6.62,63,0,0.01,0.0,0
0.0,0,1,1.0,0.0,0
0.0,0,1,0.0,0.0,0
1.62,3,0,526.349959,0.0,0
75360.62,4,0,0.995,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.999664,0.0,0
34.21,9,0,101.0,0.0,0
16597.75,52,0,0.013628,0.0,0
158.78,2,0,1.789217,0.0,0
0.0,0,1,0.0,0.0,0
11341.23,4,0,2.654633,0.0,0
0.0,1,0,1.1,0.0,0
17289.34,8,0,2.521101,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
160.7,2,0,22.584081,0.0,0
2.76,26,0,0.098669,0.0,0
0.0,1,0,1.352964,0.0,0
4006.01,16,0,0.001,0.0,0
5.76,23,0,0.001723,0.0,0
8489.06,65,0,0.205731,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,2.99,0.0,0
1.14,7,0,0.14,0.0,0
165.1,2,0,101.0,0.0,0
160.7,2,0,44.387033,0.0,0
161.51,2,0,101.0,0.0,0
165.1,2,0,101.0,0.0,0
15563.08,29,0,0.000142,0.0,0
103.24,3,0,101.0,0.0,0
159.49,2,0,47.835005,0.0,0
17.79,3,0,101.0,0.0,0
1.79,2,0,0.361728,0.0,0
0.0,1,0,0.088853,0.0,0
112919.45,2,0,0.04,0.0,0
3404.25,10,0,0.010005,0.0,0
1069.31,720,0,0.44,0.0,0
34.49,2,0,17.086931,0.0,0
0.0,1,0,0.048567,0.0,0
2918.92,86,0,0.000116,0.0,0
65.84,55,0,0.377731,0.0,0
1972.54,171,0,0.005,0.0,0
155.1,2,0,101.0,0.0,0
19604.26,14,0,0.142433,0.0,0
127.07,12,0,0.200016,0.0,0
1423.99,24,0,0.069017,0.0,0
2.88,16,0,0.180161,0.0,0
24.29,3,0,13.918425,0.0,0
3746.3,161,0,0.0,0.0,0
17422.61,17,0,0.039411,0.0,0
0.0,0,1,0.0,0.0,0
45.94,15,0,0.050004,0.0,0
17.94,5,0,0.179301,0.0,0
5416.15,163,0,0.001,0.0,0
0.0,1,0,1.0,0.0,0
3234.2,2,0,0.03,0.0,0
26.84,2,0,101.0,0.0,0
3260.85,54,0,0.099,0.0,0
0.0,0,1,0.0,0.0,0
8177.69,21,0,0.048236,0.0,0
0.0,0,1,0.0,0.0,0
11971.39,31,0,0.134108,0.0,0
320.49,51,0,0.06174,0.0,0
0.0,0,1,0.0,0.0,0
24.32,3,0,45.418822,0.0,0
1.46,3,0,398.25816,0.0,0
8.42,1340,0,0.200003,0.0,0
2535.77,4,0,1.031804,0.0,0
2.65,561,0,0.099057,0.0,0
0.0,0,1,0.0,0.0,0
2.77,27,0,0.89,0.0,0
0.0,0,1,0.0,0.0,0
156.98,2,0,101.0,0.0,0
3413.64,148,0,0.031191,0.0,0
3.0,3,0,411.662955,0.0,0
21.89,3,0,101.0,0.0,0
0.0,1,0,0.879005,0.0,0
1278.37,45,0,0.01,0.0,0
9.29,20,0,1.763749,0.0,0
0.0,1,0,2.169276,0.0,0
0.0,0,1,0.0,0.0,0
382.23,165,0,1.627294,0.0,0
0.0,1,0,0.593495,0.0,0
14.48,234,0,0.050028,0.0,0
49.2,2447,0,0.005,0.0,0
2.88,3,0,0.01,0.0,0
0.0,1,0,0.1,0.0,0
0.0,1,0,0.338351,0.0,0
4703.81,15,0,0.002307,0.0,0
516.36,93,0,0.011913,0.0,0
3.0,3,0,376.611997,0.0,0
0.0,1,0,0.072138,0.0,0
81.69,523,0,0.5,0.0,0
81.64,292,0,0.001,0.0,0
158.58,2,0,101.0,0.0,0
5765.88,63,0,0.041306,0.0,0
25.09,3,0,20.609117,0.0,0
23.89,3,0,101.0,0.0,0
64333.53,2,0,0.1,0.0,0
21287.96,14,0,0.083398,0.0,0
18.47,1110,0,0.333368,0.0,0
22.04,183,0,0.010271,0.0,0
816.77,15,0,0.9905,0.0,0
2.03,5,0,0.051561,0.0,0
1.05,4,0,0.1,0.0,0
6226.86,134,0,0.005,0.0,0
743.91,8,0,0.007429,0.0,0
0.0,1,0,0.06664,0.0,0
3.47,2,0,2.99,0.0,0
3.33,5,0,0.167187,0.0,0
197165.4,5,0,0.0,0.0,0
161.45,2,0,44.009893,0.0,0
0.0,0,1,0.0,0.0,0
3930.61,3,0,0.010003,0.0,0
0.0,0,1,0.0,0.0,0
161.45,2,0,25.670229,0.0,0
34827.77,14,0,1.8,0.0,0
0.0,0,1,0.0,0.0,0
3.49,11,0,0.02,0.0,0
0.0,0,1,0.0,0.0,0
102229.05,2,0,0.22528,0.0,0
28301.99,7,0,0.002,0.0,0
7133.41,18,0,0.001,0.0,0
18.88,3,0,101.0,0.0,0
159.98,2,0,101.0,0.0,0
0.0,0,0,0.81247,0.0,0
14271.53,17,0,0.0002,0.0,0
0.0,0,1,0.0,0.0,0
7911.22,14,0,0.095,0.0,0
306.01,7,0,0.056727,0.0,0
15.02,3,0,101.0,0.0,0
0.0,1,0,2.174788,0.0,0
3622.5,22,0,0.009,0.0,0
1738.3,2,0,0.004978,0.0,0
67715.84,2,0,0.001,0.0,0
162.67,2,0,29.374791,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
20141.52,8,0,0.0,0.0,0
1104.65,6,0,0.065,0.0,0
14087.54,3,0,1.0409,0.0,0
54.17,41,0,0.084808,0.0,0
8.84,197,0,0.03378,0.0,0
0.0,0,1,0.0,0.0,0
3432.69,217,0,0.023705,0.0,0
4394.44,17,1,0.200002,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
1.83,3,0,449.193787,0.0,0
923.3,18,0,0.010454,0.0,0
0.0,1,0,0.786509,0.0,0
15.66,7,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
3.76,3,0,895.152202,0.0,0
165.68,2,0,10.967328,0.0,0
6340.4,2,0,1.002,0.0,0
0.0,0,1,0.0,0.0,0
25642.19,32,0,0.005057,0.0,0
13.06,3,0,101.0,0.0,0
1.73,4,0,804.785657,0.0,0
211.28,10,0,0.106804,0.0,0
9.61,9989,0,1.0,0.0,0
158.37,2,0,32.31989,0.0,0
25.06,3,0,45.054689,0.0,0
1134.99,190,0,0.003,0.0,0
1.06,5,0,0.25,0.0,0
936.63,712,1,9e-06,0.0,0
10.16,18,0,0.019768,0.0,0
23386.41,13,0,88.505496,0.0,0
0.0,0,1,0.0,0.0,0
60.64,16,0,0.203603,0.0,0
42.02,119,0,0.05,0.0,0
20.54,186,0,0.050334,0.0,0
2.41,4,0,940.553959,0.0,0
9867.76,11,0,0.028254,0.0,0
22.31,3,0,101.0,0.0,0
12.28,9,0,0.1,0.0,0
39351.42,11,0,0.074667,0.0,0
6.34,21,0,0.01,0.0,0
104.92,3,0,101.0,0.0,0
26.22,3,0,29.932615,0.0,0
0.0,0,1,0.0,0.0,0
0.72,3,0,1.992,0.0,0
19.56,4,0,24.129718,0.0,0
38406.87,9,0,0.010002,0.0,0
1.85,4,0,827.066572,0.0,0
4.48,473,0,0.449874,0.0,0
13208.25,5,0,0.09475,0.0,0
107.37,3,0,47.194897,0.0,0
19721.33,6,0,0.01994,0.0,0
373.55,12,0,0.083726,0.0,0
1.22,2,0,0.033921,0.0,0
24.3,6362,0,1.2e-05,0.0,0
161.92,2,0,49.958541,0.0,0
870.44,106,0,0.004764,0.0,0
157.86,2,0,22.601004,0.0,0
40.8,547,0,0.01001,0.0,0
155.97,2,0,101.0,0.0,0
522.17,16,0,0.11501,0.0,0
13.91,5,0,0.239144,0.0,0
0.0,0,1,0.0,0.0,0
4.44,7,0,2.505277,0.0,0
25.04,3,0,35.482631,0.0,0
4942.43,55,0,0.008952,0.0,0
6252.52,5,0,0.01152,0.0,0
0.0,1,0,0.105,0.0,0
675.07,11,0,0.762113,0.0,0
18853.13,7,0,0.359607,0.0,0
33.43,2,0,101.0,0.0,0
22.46,3,0,101.0,0.0,0
45.4,2,0,0.179916,0.0,0
5.6,53,0,0.195691,0.0,0
11.09,6,0,0.01,0.0,0
3.09,3,0,943.446994,0.0,0
0.0,1,0,11.703693,0.0,0
6.63,2,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,6.3,0.0,0
0.0,1,0,1.0,0.0,0
0.0,1,0,0.001,0.0,0
0.0,1,0,0.123,0.0,0
10786.96,3,0,0.325,0.0,0
12.73,3,0,0.99,0.0,0
22.12,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
5.98,3,0,812.220604,0.0,0
26.69,684,0,0.105205,0.0,0
6547.83,41,0,0.001,0.0,0
12.68,214,0,0.019066,0.0,0
6.66,20,0,1.0,0.0,0
35.27,2,0,9.136455,0.0,0
0.0,1,0,0.2,0.0,0
0.0,0,0,0.039549,0.0,0
0.0,1,0,0.042752,0.0,0
4875.83,64,0,0.045,0.0,0
6.93,346,0,0.001204,0.0,0
18.47,3,0,101.0,0.0,0
16950.49,12,0,0.007811,0.0,0
556.92,11,0,0.044373,0.0,0
13790.85,24,0,0.009,0.0,0
15044.6,20,0,0.999,0.0,0
1.92,3,0,0.001078,0.0,0
219.74,2102,0,1.0,0.0,0
39.88,6,0,0.003191,0.0,0
16.44,3,0,101.0,0.0,0
5795.24,12,0,0.046111,0.0,0
40686.04,15,0,0.995,0.0,0
0.0,1,0,0.4,0.0,0
21.34,3,0,101.0,0.0,0
161.34,2,0,49.555517,0.0,0
1268.21,238,0,0.0,0.0,0
2229.68,3,0,6.26467,0.0,0
27.88,391,0,0.499566,0.0,0
1665.83,104,0,0.01,0.0,0
157.78,2,0,101.0,0.0,0
3.69,3,0,0.287,0.0,0
107.53,3,0,101.0,0.0,0
47647.06,16,0,1.076202,0.0,0
160.7,2,0,33.596793,0.0,0
0.0,1,0,0.0295,0.0,0
3060.4,16,0,0.017,0.0,0
0.0,0,1,0.0,0.0,0
5662.54,148,0,0.486073,0.0,0
46238.7,13,0,0.004985,0.0,0
0.0,0,1,0.0,0.0,0
21.68,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
54.99,5107,19,0.00043,0.0,0
26392.82,2,0,0.443132,0.0,0
0.0,1,0,1.0,0.0,0
1565.63,33,0,0.010004,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,2.113002,0.0,0
31.98,3,0,0.30509,0.0,0
18.84,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
13173.53,12,0,0.0005,0.0,0
155.43,2,0,101.0,0.0,0
279.66,31,0,0.078077,0.0,0
3833.93,125,0,0.008,0.0,0
162.58,8,0,0.0035,0.0,0
3.83,5,0,0.11,0.0,0
21.76,5,0,0.649309,0.0,0
0.0,1,0,13.0,0.0,0
20275.65,13,0,0.033701,0.0,0
1364.83,24,0,0.003591,0.0,0
162.81,2,0,29.672763,0.0,0
8449.21,27,0,0.175666,0.0,0
23.88,3,0,7.789912,0.0,0
14.16,5227,1,0.000963,0.0,0
11321.68,45,0,0.004,0.0,0
5510.81,51,0,0.002306,0.0,0
2.07,3,0,525.772923,0.0,0
0.0,0,1,0.0,0.0,0
163.78,2,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
159.49,2,0,49.618192,0.0,0
1.46,3,0,369.474236,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
165.29,43,0,0.002599,0.0,0
75742.11,3,0,0.003482,0.0,0
3.12,30,0,0.18004,0.0,0
15.99,3,0,101.0,0.0,0
0.0,1,0,0.01,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
21.36,3,0,101.0,0.0,0
33.3,8,0,0.049025,0.0,0
4870.05,18,0,0.050001,0.0,0
138354.48,2,0,0.029894,0.0,0
0.0,1,0,11.0,0.0,0
0.0,0,1,0.0,0.0,0
22.14,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.5,0.0,0
7.79,3,0,0.250348,0.0,0
155.91,2,0,101.0,0.0,0
161.93,2,0,10.859513,0.0,0
6.15,7,0,4.995,0.0,0
162.18,2,0,0.547075,0.0,0
216.32,4876,0,0.0,0.0,0
7.83,2,0,3.1,0.0,0
128994.37,5,0,0.005,0.0,0
0.0,1,0,0.957765,0.0,0
24.32,3,0,28.147507,0.0,0
21.68,3,0,101.0,0.0,0
0.0,1,0,3.541445,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,9.0,0.0,0
16.23,4,0,101.0,0.0,0
5.79,4994,0,99.7,0.0,0
0.0,1,0,13.2,0.0,0
101.53,3,0,101.0,0.0,0
0.94,15,0,0.995,0.0,0
49.24,451,0,1.010026,0.0,0
17.84,8,0,0.002142,0.0,0
164.08,2,0,3.572949,0.0,0
2243.41,84,0,0.1,0.0,0
0.0,1,0,5.0,0.0,0
0.0,1,0,0.45,0.0,0
0.0,0,1,0.0,0.0,0
22.26,3,0,101.0,0.0,0
107.7,3,0,101.0,0.0,0
34.61,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
128.18,1948,0,0.000766,0.0,0
6.69,173,0,0.9055,0.0,0
72390.87,7,0,4.94,0.0,0
1.79,3,0,369.045658,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
158.35,2,0,45.303217,0.0,0
6.31,18,0,0.200823,0.0,0
15.57,4,0,101.0,0.0,0
195.74,69,0,0.006713,0.0,0
161.82,2,0,24.246245,0.0,0
22.16,3,0,101.0,0.0,0
162.17,2,0,41.694232,0.0,0
1221.91,622,0,0.001,0.0,0
241.41,92,0,0.13143,0.0,0
2129.97,5,0,0.366318,0.0,0
4.04,4,0,2.0,0.0,0
0.0,1,0,1.0,0.0,0
4.46,3,0,1.074525,0.0,0
4.31,8,0,0.01,0.0,0
737.36,6,0,0.20501,0.0,0
4.52,5,0,0.160892,0.0,0
0.0,1,0,0.019901,0.0,0
162.16,2,0,13.667113,0.0,0
0.0,0,1,0.0,0.0,0
4.59,2,0,1.07,0.0,0
265727.79,3,0,2.995,0.0,0
0.0,1,0,0.53858,0.0,0
110.51,3,0,4.201145,0.0,0
19.79,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
32.07,1247,0,2.5e-05,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
162.26,2,0,19.325958,0.0,0
0.0,1,0,4.177405,0.0,0
11.47,142,0,0.472491,0.0,0
1772.99,308,0,0.000447,0.0,0
0.0,1,0,0.003325,0.0,0
158.47,2,0,101.0,0.0,0
14.92,4,0,101.0,0.0,0
105.7,3,0,27.714501,0.0,0
0.0,1,0,2.879014,0.0,0
17.98,3,0,101.0,0.0,0
11445.85,5,0,0.00149,0.0,0
0.0,0,1,0.0,0.0,0
7.33,58,0,0.034468,0.0,0
997.95,7,0,0.159386,0.0,0
476.53,11,0,0.2,0.0,0
163.68,2,0,1.83974,0.0,0
20.8,3,0,101.0,0.0,0
6887.65,139,0,0.001,0.0,0
550.07,30,0,0.013746,0.0,0
11.03,12,0,1.793126,0.0,0
149980.77,2,0,5.809849,0.0,0
0.0,0,1,0.0,0.0,0
1648.23,14,0,0.040001,0.0,0
1651.78,151,0,5e-05,0.0,0
22.14,838,0,0.030691,0.0,0
161.34,2,0,8.286447,0.0,0
0.68,2,0,0.001441,0.0,0
163.56,2,0,101.0,0.0,0
0.0,1,0,6.317137,0.0,0
0.0,1,0,2.009,0.0,0
7.65,2,0,3.328172,0.0,0
159.23,2,0,3.624461,0.0,0
2005.74,106,0,0.000397,0.0,0
0.0,1,0,3.061761,0.0,0
24.26,5,0,10.0,0.0,0
502.49,412,0,0.166246,0.0,0
5289.85,115,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
37.19,20,0,1.5723,0.0,0
0.0,0,1,0.0,0.0,0
4641.35,29,0,0.0,0.0,0
42095.76,11,0,0.025,0.0,0
0.0,1,0,0.005,0.0,0
21767.65,19,0,0.362768,0.0,0
82.03,190,0,0.050029,0.0,0
0.0,1,0,4.405155,0.0,0
0.0,1,0,9.999528,0.0,0
11.31,2463,0,0.07,0.0,0
14.93,4,0,0.183099,0.0,0
20.99,722,0,0.197314,0.0,0
0.0,1,0,0.995,0.0,0
957.01,9,0,0.03,0.0,0
13213.27,3,0,6.276547,0.0,0
0.0,0,1,1.0,0.0,0
0.0,0,1,0.0,0.0,0
108.26,3,0,20.558902,0.0,0
0.0,0,1,0.0,0.0,0
13944.85,51,0,0.05,0.0,0
505.4,294,0,0.001,0.0,0
0.0,1,0,1.225782,0.0,0
17.62,3,0,101.0,0.0,0
52.81,133,0,0.0599,0.0,0
215.84,194,0,0.000234,0.0,0
0.0,1,0,1.0,0.0,0
107.99,3,0,49.312984,0.0,0
1644.84,316,6,0.0,0.0,0
24.42,6,0,3.092454,0.0,0
2151.88,139,0,0.0017,0.0,0
41.29,3,0,2.0,0.0,0
29.96,3,0,0.347739,0.0,0
11.89,2,0,2.0,0.0,0
0.0,0,1,0.0,0.0,0
102.52,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
160.75,2,0,0.006882,0.0,0
0.0,0,1,0.024216,0.0,0
989.98,14,0,0.011977,0.0,0
0.79,3,0,0.025362,0.0,0
20029.51,8,0,0.000448,0.0,0
51.56,2,0,0.036371,0.0,0
11756.05,48,0,0.111601,0.0,0
21.68,3,0,101.0,0.0,0
162.3,2,0,30.247768,0.0,0
39340.24,6,0,0.199849,0.0,0
1563.39,20,0,5.9,0.0,0
0.0,1,0,11.338449,0.0,0
14251.05,11,0,0.011017,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
5346.81,15,0,39.995,0.0,0
6571.4,138,0,0.057765,0.0,0
0.0,0,1,0.0,0.0,0
4.29,4,0,0.059129,0.0,0
2.86,3,0,835.188781,0.0,0
0.0,0,1,0.0,0.0,0
297.81,23,0,5.3091,0.0,0
0.0,0,1,0.0,0.0,0
3630.27,24,0,0.006395,0.0,0
8926.51,3,0,1.024858,0.0,0
1868.89,2,0,16.15212,0.0,0
3.32,3,0,0.06,0.0,0
10.9,4,0,0.25,0.0,0
102243.7,2,0,0.12,0.0,0
46868.26,10,0,7.0,0.0,0
3205.75,9,0,0.01111,0.0,0
7.17,48,0,0.0035,0.0,0
1928.49,194,0,0.070566,0.0,0
0.0,1,0,0.5,0.0,0
198.83,66,0,0.13131,0.0,0
16053.95,41,0,0.092005,0.0,0
162.69,2,0,28.15742,0.0,0
0.0,1,0,1.039486,0.0,0
968.22,63,0,0.01,0.0,0
22.99,3,0,101.0,0.0,0
109.67,119,0,0.010001,0.0,0
0.0,0,1,0.0,0.0,0
11499.01,50,0,0.02,0.0,0
6.11,3,0,837.095982,0.0,0
1.85,4,0,963.751947,0.0,0
71.13,243,0,0.200093,0.0,0
0.0,0,1,0.0,0.0,0
341.91,2,0,0.995,0.0,0
0.0,1,0,0.101291,0.0,0
0.0,0,1,0.0,0.0,0
6104.05,28,0,0.1,0.0,0
2.07,3,0,525.303927,0.0,0
1079.73,16,0,0.00078,0.0,0
0.0,0,1,0.0,0.0,0
157.6,2,0,101.0,0.0,0
24.77,1487,0,0.001733,0.0,0
1272.21,11,0,0.049004,0.0,0
109.52,3,0,4.221671,0.0,0
15.93,4,0,101.0,0.0,0
163.26,2,0,21.822004,0.0,0
25.56,2,0,101.0,0.0,0
7428.72,36,0,1.09,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
4.75,2,0,0.025204,0.0,0
0.0,1,0,1.0,0.0,0
4448.44,171,0,0.0097,0.0,0
0.0,0,1,0.0,0.0,0
16.64,4,0,101.0,0.0,0
23.7,823,0,0.100181,0.0,0
10.07,1977,0,0.0104,0.0,0
109.48,3,0,48.651434,0.0,0
3673.96,187,0,0.095,0.0,0
159.27,7,0,0.04233,0.0,0
1497.31,630,0,0.0,0.0,0
70.03,78,0,0.01,0.0,0
46.51,9980,3,0.000724,0.0,0
162.63,2,0,20.278095,0.0,0
160.78,2,0,14.998706,0.0,0
1741.97,2,0,0.9925,0.0,0
5378.06,71,0,0.028994,0.0,0
22.99,3,0,101.0,0.0,0
0.0,1,0,5.0,0.0,0
22.88,3,0,101.0,0.0,0
2.45,3,0,634.947599,0.0,0
21.8,3,0,101.0,0.0,0
6.85,3,0,511.658131,0.0,0
0.72,3,0,0.0,0.0,0
0.0,1,0,0.313826,0.0,0
9235.34,23,0,0.99,0.0,0
9867.59,85,0,0.008713,0.0,0
1636.83,26,0,0.009584,0.0,0
6657.51,15,0,0.050079,0.0,0
11.25,4,0,10.0,0.0,0
0.0,1,0,0.418616,0.0,0
1089.98,29,0,0.007209,0.0,0
496.56,9,0,0.010428,0.0,0
21.47,823,0,0.03,0.0,0
16714.89,7,0,3.977356,0.0,0
2295.13,29,0,0.004695,0.0,0
184.48,109,1,0.0,0.0,0
8969.55,15,0,0.025,0.0,0
4.18,5,0,0.62,0.0,0
2.14,4,0,645.839271,0.0,0
20809.22,5,0,0.15958,0.0,0
164.07,2,0,101.0,0.0,0
25.25,3,0,0.981054,0.0,0
0.0,0,0,0.0,0.0,0
0.0,0,1,0.0,0.0,0
156.95,2,0,101.0,0.0,0
80791.4,3,0,70.0,0.0,0
11.9,6910,0,1e-06,0.0,0
3.35,4,0,0.1,0.0,0
0.0,1,0,0.084,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
46.56,13,0,34.9,0.0,0
160.19,2,0,101.0,0.0,0
258.18,75,0,0.014631,0.0,0
0.0,0,1,0.001,0.0,0
22.84,3,0,101.0,0.0,0
9677.46,10,0,0.05,0.0,0
12.92,5,0,0.995,0.0,0
18141.61,28,0,0.42,0.0,0
0.0,0,1,0.0,0.0,0
36.59,2,0,45.569526,0.0,0
112245.07,9,0,0.019,0.0,0
161.55,2,0,15.867073,0.0,0
41763.34,16,0,0.109169,0.0,0
0.0,0,1,0.0,0.0,0
624.1,8,0,0.050069,0.0,0
4.36,9,0,0.108,0.0,0
105.12,3,0,44.592495,0.0,0
178.66,81,0,0.019789,0.0,0
15829.14,13,0,1.992646,0.0,0
3970.66,10,0,0.01,0.0,0
0.0,1,0,7.3451,0.0,0
2.29,4,0,12.77841,0.0,0
653.62,15,0,0.05231,0.0,0
1.05,4,0,0.11705,0.0,0
3808.67,60,0,0.059122,0.0,0
4188.22,4,0,0.0053,0.0,0
6574.78,47,0,0.0699,0.0,0
0.78,5,0,1.366634,0.0,0
728.08,16,0,0.63974,0.0,0
9106.47,108,0,0.003,0.0,0
9212.79,19,0,0.01551,0.0,0
5592.35,95,0,0.002033,0.0,0
1295.89,449,0,0.001,0.0,0
335170.12,2,0,0.005691,0.0,0
30.91,9999,2096,100.0,0.0,0
107.34,14,0,0.097507,0.0,0
0.0,0,1,0.0,0.0,0
1.63,3,0,101.373585,0.0,0
21.63,3,0,101.0,0.0,0
10.49,10,0,0.229,0.0,0
719.5,47,0,0.010999,0.0,0
1.46,3,0,943.352895,0.0,0
0.0,0,1,0.090682,0.0,0
4.62,2,0,1.3031,0.0,0
23.98,168,0,0.051422,0.0,0
32.78,2,0,101.0,0.0,0
0.0,1,0,2.302255,0.0,0
