a46,a3,a47,a23,a28,a45,a18,a20,a30,a24,Class
210,657921.55,336,25.0,14.0,12.0,24,3.99011142,12.0,324.7795066,0
270,842208.95,308,3.0,3.0,3.0,1011,2320.005129,3.0,601.243657,0
4,21882.92,3,0.0,0.0,0.0,28,96.221,0.0,0.0,0
270,754607.77,201,13.0,12.0,12.0,97,383.0218117,12.0,11467.62629,0
4,170.63,3,0.0,0.0,0.0,2,0.745814532,0.0,0.0,0
4,73.22,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,25.77,3,0.0,0.0,0.0,2,25.0,0.0,0.0,0
123,193632.63,330,16.0,11.0,14.0,14,84.0280271,14.0,3795.04201,0
189,324994.02,18,16.0,8.0,5.0,20,3.05130424,5.0,18267.665,0
270,259487.68,308,1.0,1.0,1.0,21,15.24282398,1.0,0.904747381,0
213,1063824.35,330,19.0,13.0,18.0,401,78.6615141,18.0,4032.431642,0
4,64.57,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,6.52,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,3.9,3,0.0,0.0,0.0,2,0.081,0.0,0.0,0
4,325.33,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,33.52,3,0.0,0.0,0.0,2,0.9875,0.0,0.0,0
4,74.07,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
188,1075109.2,306,962.0,296.0,218.0,1846,58434.33172,223.0,853019572.3,0
270,526743.25,78,3.0,2.0,3.0,292,141.6840336,3.0,366.0,0
4,74.32,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,18297.15,3,0.0,0.0,0.0,8,2.854,0.0,0.0,0
173,94454.73,280,38.0,4.0,5.0,44,113.3188312,5.0,4381.790033,0
98,876937.4,154,414.0,63.0,76.0,634,4272.31121,76.0,40703453.19,0
4,8472.03,3,0.0,0.0,0.0,12,101.8830413,0.0,0.0,0
4,72050.27,3,0.0,0.0,0.0,26,2.468014387,0.0,0.0,0
123,750.0,202,2.0,1.0,1.0,2,0.0,1.0,105.7347486,0
270,226776.6,308,2.0,2.0,2.0,138,27.78592267,2.0,0.990033328,0
270,131953.5,49,3.0,3.0,3.0,10000,6816796.922,3.0,13007.7,0
270,642625.87,260,5.0,5.0,5.0,6594,3358.582524,5.0,18740.11881,0
270,8508.72,330,19.0,14.0,19.0,5,866.7353327,19.0,13403.8705,0
4,66.62,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
270,226748.45,308,1.0,1.0,1.0,77,78.96385255,1.0,1.15476308,0
4,330.52,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,323.38,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,66814.1,3,0.0,0.0,0.0,8,32.44,0.0,0.0,0
237,978386.27,154,87.0,39.0,36.0,141,262.9219553,36.0,1059205.774,0
4,313.97,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,323413.82,3,0.0,0.0,0.0,25,17.74079603,0.0,0.0,0
4,309.73,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
39,97530.9,359,8.0,4.0,4.0,18,7.46011951,4.0,10261.19268,0
4,69.38,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
270,198923.4,308,2.0,2.0,2.0,142,125.6521387,2.0,2.766676347,0
237,580945.0,25,30.0,6.0,8.0,96,3777.672679,8.0,367894.4195,0
270,273567.77,119,5.0,5.0,5.0,4,9.16341131,5.0,858.8310186,0
4,10396.7,3,0.0,0.0,0.0,21,22.62008826,0.0,0.0,0
4,326.25,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,10743.17,3,0.0,0.0,0.0,3,1.0127,0.0,0.0,0
4,36296.17,3,0.0,0.0,0.0,22,100.6806351,0.0,0.0,0
237,296966.97,375,32.0,7.0,9.0,134,1327.28818,9.0,3135410.85,0
4,0.0,3,0.0,0.0,0.0,1,0.005,0.0,0.0,0
4,319.97,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,66.35,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,196498.25,3,0.0,0.0,0.0,5,27.86730417,0.0,0.0,0
4,3389.65,3,0.0,0.0,0.0,13,51.88,0.0,0.0,0
4,382837.2,3,0.0,0.0,0.0,6,11.18985137,0.0,0.0,0
126,916077.1,210,220.0,56.0,61.0,377,1536.247846,62.0,173609753.9,0
4,527.27,3,0.0,0.0,0.0,2,5.0,0.0,0.0,0
4,152374.9,3,0.0,0.0,0.0,28,14.31536663,0.0,0.0,0
270,226766.78,308,2.0,2.0,2.0,120,61.62052347,2.0,1.823934622,0
4,706120.45,3,0.0,0.0,0.0,10,1.21438381,0.0,0.0,0
270,295935.23,119,2.0,2.0,2.0,39,37.1223138,2.0,1.4687498,0
270,444648.12,308,4.0,4.0,4.0,53,20.06215372,4.0,378.33612,0
270,51107.27,257,9.0,7.0,9.0,167,255.96,9.0,1251.159413,0
4,699004.15,3,0.0,0.0,0.0,44,10803.59911,0.0,0.0,0
294,1091269.07,22,6.0,4.0,5.0,1078,335.0745382,5.0,22447.0,0
4,44.17,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
98,734385.92,154,25.0,14.0,14.0,36,89.118,14.0,141349.2488,0
4,324.97,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,637021.33,257,11.0,8.0,11.0,13,16.72520176,11.0,2693.07185,0
270,542066.68,416,1.0,1.0,1.0,89,259.0624682,1.0,23.2858738,0
4,530.1,3,0.0,0.0,0.0,2,10.0,0.0,0.0,0
270,136124.95,308,1.0,1.0,1.0,13,381.108,1.0,6.02610381,0
4,321.75,3,0.0,0.0,0.0,7,101.0,0.0,0.0,0
4,204371.7,3,0.0,0.0,0.0,3,2.285,0.0,0.0,0
63,303036.47,119,7.0,5.0,6.0,17,11.22510231,6.0,3550.014351,0
220,305236.25,154,22.0,7.0,6.0,70,2.31947171,6.0,21068.99349,0
270,226774.35,308,1.0,1.0,1.0,12,23.46277968,1.0,0.012159553,0
4,156770.28,3,0.0,0.0,0.0,20,18.31325045,0.0,0.0,0
4,89302.5,3,0.0,0.0,0.0,10,10.79936941,0.0,0.0,0
270,302660.67,308,3.0,3.0,3.0,68,49.99894413,3.0,2.329898685,0
136,1018283.88,418,347.0,142.0,141.0,434,650.757622,142.0,13515245.38,0
4,326.55,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,434.45,3,0.0,0.0,0.0,2,10.0,0.0,0.0,0
4,319.65,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,5.08,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,19.17,3,0.0,0.0,0.0,2,0.499454,0.0,0.0,0
270,575934.7,38,10.0,7.0,9.0,34,12.97454579,9.0,10058.44817,0
4,88327.6,3,0.0,0.0,0.0,22,11.79287451,0.0,0.0,0
4,100.53,3,0.0,0.0,0.0,2,0.87663239,0.0,0.0,0
4,325.88,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
270,235183.42,119,6.0,6.0,6.0,13,39.8280537,6.0,478.7712725,0
4,8.47,3,0.0,0.0,0.0,2,0.00253479,0.0,0.0,0
4,428394.2,3,0.0,0.0,0.0,20,24.26058505,0.0,0.0,0
4,470.03,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,34.18,3,0.0,0.0,0.0,2,2.73099354,0.0,0.0,0
4,249822.33,3,0.0,0.0,0.0,14,122.648547,0.0,0.0,0
4,330.2,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,229024.57,308,2.0,2.0,2.0,41,33.94292583,2.0,1.249302383,0
4,325.48,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,67.87,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,81165.4,257,12.0,10.0,12.0,10,10000.0,12.0,1753.698945,0
246,454381.82,383,5.0,3.0,3.0,33,141.1841836,3.0,10000.25314,0
270,192599.73,308,2.0,2.0,2.0,138,263.7419046,2.0,4.611041412,0
4,52.9,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,214191.1,3,0.0,0.0,0.0,24,0.726514057,0.0,0.0,0
270,0.0,436,1.0,1.0,1.0,1,0.1,1.0,27.6996426,0
4,698421.98,3,0.0,0.0,0.0,848,479.9515665,0.0,0.0,0
4,592.38,3,0.0,0.0,0.0,2,0.15,0.0,0.0,0
189,1029861.23,308,2.0,1.0,1.0,48,267.6375554,1.0,0.150652595,0
270,336874.32,47,4.0,4.0,4.0,64,57.74967429,4.0,5.967490112,0
61,505554.57,154,152.0,33.0,41.0,160,259.2658834,44.0,7694906.917,0
30,21113.4,38,5.0,3.0,3.0,15,4.467,3.0,1499.4,0
4,204374.53,3,0.0,0.0,0.0,14,28.965,0.0,0.0,0
270,894325.9,232,32.0,20.0,27.0,308,2116.165977,27.0,31266.03726,0
270,373766.62,119,6.0,5.0,6.0,454,1230.174538,6.0,686.7303253,0
139,711534.65,26,71.0,18.0,20.0,110,69.66120191,20.0,308176.0445,0
4,178414.18,3,0.0,0.0,0.0,12,61.31406237,0.0,0.0,0
4,443107.5,3,0.0,0.0,0.0,2360,2630.783279,0.0,0.0,0
4,14830.73,3,0.0,0.0,0.0,8,2.21348891,0.0,0.0,0
4,66.42,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,491.13,3,0.0,0.0,0.0,2,10.0,0.0,0.0,0
4,224093.47,3,0.0,0.0,0.0,36,17.49719346,0.0,0.0,0
270,679023.82,308,3.0,3.0,3.0,79,77.0202077,3.0,1.675302902,0
4,87211.97,3,0.0,0.0,0.0,12,2.004559,0.0,0.0,0
4,513829.73,3,0.0,0.0,0.0,161,15.38858687,0.0,0.0,0
270,408198.02,257,9.0,7.0,9.0,1004,11.38076092,9.0,649.9488237,0
4,8341.05,3,0.0,0.0,0.0,4,2.002414281,0.0,0.0,0
246,274615.92,38,24.0,6.0,8.0,57,10.4300176,8.0,216.7151016,0
4,975046.13,3,0.0,0.0,0.0,112,206048.8739,0.0,0.0,0
4,46.78,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,87089.43,3,0.0,0.0,0.0,19,3.114878611,0.0,0.0,0
4,5.9,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,2314.6,3,0.0,0.0,0.0,2,12.16813229,0.0,0.0,0
270,258539.17,308,3.0,3.0,3.0,19,1.121226501,3.0,40.95139441,0
4,318.03,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,329.92,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
270,198941.85,308,2.0,2.0,2.0,132,25.73830801,2.0,0.881626498,0
4,325.48,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,400416.65,124,2.0,2.0,2.0,165,10298.02086,2.0,1.000000001,0
189,340430.95,308,32.0,17.0,17.0,31,101.8379073,17.0,832990.1338,0
4,14580.75,3,0.0,0.0,0.0,2,0.586,0.0,0.0,0
4,204378.27,3,0.0,0.0,0.0,3,7.09513842,0.0,0.0,0
4,71.18,3,0.0,0.0,0.0,6,101.0,0.0,0.0,0
270,639006.98,78,2.0,1.0,2.0,242,38.46315284,2.0,365.0,0
270,229026.77,308,2.0,2.0,2.0,54,45.84098626,2.0,1.252765134,0
4,1335.5,3,0.0,0.0,0.0,4,128.99,0.0,0.0,0
4,315.08,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,333550.87,3,0.0,0.0,0.0,190,20.43257717,0.0,0.0,0
270,198933.43,308,2.0,2.0,2.0,28,23.11797834,2.0,0.769756052,0
4,412952.53,3,0.0,0.0,0.0,171,773.1306121,0.0,0.0,0
4,312.12,3,0.0,0.0,0.0,6,101.0,0.0,0.0,0
4,21.82,3,0.0,0.0,0.0,2,0.43497173,0.0,0.0,0
4,52807.35,3,0.0,0.0,0.0,12,4.547765663,0.0,0.0,0
4,958759.38,3,0.0,0.0,0.0,146,614.5870515,0.0,0.0,0
4,14.73,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,322.5,3,0.0,0.0,0.0,15,101.0,0.0,0.0,0
270,198945.93,308,2.0,2.0,2.0,145,125.9161896,2.0,3.050671079,0
4,861928.48,3,0.0,0.0,0.0,243,117.7043402,0.0,0.0,0
4,62.52,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,706905.78,3,0.0,0.0,0.0,2210,4455.738125,0.0,0.0,0
143,955463.68,12,129.0,59.0,61.0,137,210.4468649,61.0,2649752.109,0
4,68.3,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,527532.05,3,0.0,0.0,0.0,39,1.42834212,0.0,0.0,0
4,69.75,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,1009253.53,80,5.0,5.0,5.0,218,70.57125504,5.0,31584.96777,0
270,1703847.85,119,23.0,18.0,23.0,6,1490.0,23.0,34222.33585,0
4,87.67,3,0.0,0.0,0.0,2,0.11279008,0.0,0.0,0
250,512714.22,53,231.0,59.0,61.0,572,6056.310258,61.0,593221627.5,0
4,319.28,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,1989.05,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0
270,64515.25,11,1.0,1.0,1.0,300,389.5431655,1.0,600.0,0
122,1014464.67,201,3760.0,602.0,25.0,3492,6.99915998,25.0,1553082403.0,0
98,485663.58,154,135.0,41.0,47.0,259,448.1688846,47.0,487698.8431,0
4,13480.57,3,0.0,0.0,0.0,56,3.731242964,0.0,0.0,0
294,1106995.82,401,2.0,1.0,1.0,2385,1527.871622,1.0,6.6e-11,0
4,73251.08,3,0.0,0.0,0.0,10,19.8401777,0.0,0.0,0
270,34482.18,352,12.0,8.0,11.0,14,68.94,11.0,1348.4167,0
270,105168.15,308,1.0,1.0,1.0,16,39.65687618,1.0,1.603598952,0
270,377969.45,80,1.0,1.0,1.0,176,84.78874005,1.0,10003.0,0
4,93454.25,3,0.0,0.0,0.0,10,3.97544887,0.0,0.0,0
4,64.0,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,143699.18,3,0.0,0.0,0.0,17,24.84551861,0.0,0.0,0
4,9.05,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
270,159987.17,308,2.0,2.0,2.0,115,15.30526447,2.0,0.876276282,0
4,213.98,3,0.0,0.0,0.0,2,1.0,0.0,0.0,0
4,77.05,3,0.0,0.0,0.0,6,101.0,0.0,0.0,0
4,379.27,3,0.0,0.0,0.0,2,0.32986539,0.0,0.0,0
4,1580.68,3,0.0,0.0,0.0,4,7.13542673,0.0,0.0,0
270,904228.8,38,21.0,15.0,18.0,79,78.00288634,18.0,11271.20594,0
4,16.57,3,0.0,0.0,0.0,2,0.99,0.0,0.0,0
4,9.63,3,0.0,0.0,0.0,6,2001.0,0.0,0.0,0
4,6.2,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
270,41877.62,413,10.0,8.0,10.0,10000,37.1,10.0,30529.76711,0
4,325.12,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,409845.97,308,2.0,2.0,2.0,216,142.378277,2.0,0.607337273,0
270,159881.18,308,2.0,2.0,2.0,103,22.86019082,2.0,1.259210108,0
4,9.63,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,129.82,3,0.0,0.0,0.0,10,0.3361283,0.0,0.0,0
4,315.47,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,7.45,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
123,976306.22,202,272.0,35.0,43.0,270,581.8515495,43.0,382046.6877,0
4,322.62,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,321.5,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,325.83,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
223,295207.17,353,5.0,3.0,3.0,10,10.66775107,3.0,20539.184,0
4,72.55,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,56.58,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,44241.2,3,0.0,0.0,0.0,10,229.355,0.0,0.0,0
4,23974.82,3,0.0,0.0,0.0,6,156.9765,0.0,0.0,0
270,226763.77,308,2.0,2.0,2.0,26,71.66744946,2.0,2.402482494,0
4,302878.82,3,0.0,0.0,0.0,577,72.51222612,0.0,0.0,0
4,5.8,3,0.0,0.0,0.0,2,48.765,0.0,0.0,0
270,230292.37,308,4.0,4.0,4.0,2,0.41793851,4.0,109.8781283,0
4,8822.2,3,0.0,0.0,0.0,6,17.14791558,0.0,0.0,0
30,1020456.38,38,116.0,38.0,37.0,117,23.52408138,37.0,366396314.4,0
4,325.25,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,646574.15,3,0.0,0.0,0.0,149,2.573236084,0.0,0.0,0
228,5436.28,358,3.0,1.0,1.0,5,0.20791143,1.0,4.54e-16,0
270,1023775.32,129,1.0,1.0,1.0,238,32.74106114,1.0,1e-10,0
178,874904.1,202,35.0,17.0,20.0,164,22.44965994,20.0,16703.4155,0
4,326.97,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
98,85640.17,154,19.0,4.0,4.0,47,25.13944255,4.0,151768.9684,0
98,516921.03,154,19.0,7.0,11.0,17,27.6,11.0,173496.0916,0
220,165856.75,349,53.0,8.0,7.0,29,0.03,7.0,13706.79387,0
4,344247.25,3,0.0,0.0,0.0,44,307.6686551,0.0,0.0,0
4,293081.35,3,0.0,0.0,0.0,22,14.33491047,0.0,0.0,0
270,631031.18,308,1.0,1.0,1.0,861,304.1868875,1.0,0.045933908,0
295,540453.95,38,44.0,7.0,10.0,25,0.035,10.0,3081562.0,0
4,48.6,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,666140.27,3,0.0,0.0,0.0,930,2383.088027,0.0,0.0,0
4,9.28,3,0.0,0.0,0.0,2,5.29287227,0.0,0.0,0
4,306.57,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,317.1,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,3729.02,3,0.0,0.0,0.0,4,0.27819898,0.0,0.0,0
4,725483.53,3,0.0,0.0,0.0,1407,292.3820975,0.0,0.0,0
4,323.08,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,283912.72,119,6.0,6.0,6.0,77,100.9234911,6.0,8.253506317,0
4,2215.55,3,0.0,0.0,0.0,2,12.16813229,0.0,0.0,0
270,972148.6,352,12.0,10.0,11.0,22,297.7277885,11.0,280.3668526,0
270,981826.33,416,2.0,2.0,2.0,13,19.58137122,2.0,11.1997575,0
189,1008535.0,308,2.0,1.0,1.0,62,83.79190155,1.0,0.030359922,0
4,89638.47,3,0.0,0.0,0.0,28,13.15476812,0.0,0.0,0
4,64.52,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,21.63,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
270,391788.17,260,8.0,8.0,8.0,2072,109610.9185,8.0,1043.706705,0
4,320.67,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,326.97,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
280,1024037.92,425,2322.0,373.0,18.0,2168,9.99915998,18.0,4686248.607,0
98,1650070.4,123,94.0,38.0,45.0,1530,65756.56918,45.0,1000000000000.0,0
4,75.18,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,34.58,3,0.0,0.0,0.0,2,2.66,0.0,0.0,0
270,431669.3,416,3.0,3.0,3.0,8,16.56652331,3.0,125.5999683,0
294,1030250.12,352,12.0,8.0,10.0,210,64.81353185,10.0,609.8562768,0
4,802683.22,3,0.0,0.0,0.0,20,58.15793103,0.0,0.0,0
270,0.0,257,5.0,5.0,5.0,1,0.70946306,5.0,172.2631693,0
270,249619.38,308,1.0,1.0,1.0,138,24.12687013,1.0,0.016070038,0
270,1016970.47,450,1.0,1.0,1.0,489,121.5908561,1.0,100.0,0
123,54287.47,202,2.0,1.0,1.0,28,67.45835754,1.0,763.4546181,0
4,116539.8,3,0.0,0.0,0.0,10,31.1,0.0,0.0,0
276,866990.6,154,539.0,167.0,204.0,754,309.6246993,214.0,14570064.53,0
301,239141.57,460,5.0,1.0,1.0,15,4.23787395,1.0,1.18e-07,0
270,206414.1,413,1.0,1.0,1.0,110,5.91203664,1.0,1e-18,0
295,779190.1,12,73.0,32.0,27.0,75,491.9679829,28.0,1341583.299,0
4,69.33,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
71,120911.7,111,6.0,2.0,2.0,11,5.4977192,2.0,4.19e-08,0
270,283186.92,308,1.0,1.0,1.0,1030,230.8019108,1.0,0.036807312,0
270,298959.67,119,5.0,5.0,5.0,2,9.99952837,5.0,898.6812582,0
270,319314.0,308,4.0,4.0,4.0,98,42.51475574,4.0,4.19785956,0
4,330.47,3,0.0,0.0,0.0,6,101.0,0.0,0.0,0
270,214848.87,257,8.0,6.0,8.0,4,7.850728656,8.0,695.4556519,0
4,222954.53,3,0.0,0.0,0.0,68,34.06650569,0.0,0.0,0
4,11.43,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
151,886852.4,248,6.0,3.0,3.0,80,713.3447382,3.0,765.3628156,0
4,3.92,3,0.0,0.0,0.0,2,0.40458682,0.0,0.0,0
4,330.08,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,58195.13,3,0.0,0.0,0.0,168,18.12036895,0.0,0.0,0
270,50477.18,355,5.0,4.0,3.0,10000,0.0,3.0,610.0,0
4,328.28,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,8.47,3,0.0,0.0,0.0,5,2001.0,0.0,0.0,0
4,76.33,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,31121.6,3,0.0,0.0,0.0,6,0.45,0.0,0.0,0
4,484694.67,3,0.0,0.0,0.0,916,143.0134992,0.0,0.0,0
4,66.53,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,45188.05,3,0.0,0.0,0.0,10,10.35462685,0.0,0.0,0
4,64.38,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,39.53,3,0.0,0.0,0.0,2,0.14584416,0.0,0.0,0
4,64.42,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,63.4,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,59.93,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
220,49846.55,349,7.0,1.0,1.0,12,6.16124173,1.0,37.77510988,0
4,566476.37,3,0.0,0.0,0.0,200,149.8394059,0.0,0.0,0
4,326.48,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,299785.7,3,0.0,0.0,0.0,26,112.7791349,0.0,0.0,0
4,204122.47,3,0.0,0.0,0.0,7,11.37987912,0.0,0.0,0
4,1041040.9,3,0.0,0.0,0.0,997,180.2001829,0.0,0.0,0
202,197004.63,263,111.0,23.0,27.0,193,259.4698335,27.0,336345.2222,0
270,477202.53,416,4.0,4.0,4.0,136,2805.012116,4.0,44.43043839,0
294,703743.23,357,3.0,2.0,2.0,441,205.5922024,2.0,88.01,0
4,3811.33,3,0.0,0.0,0.0,4,0.78412879,0.0,0.0,0
4,3.9,3,0.0,0.0,0.0,2,6.38011908,0.0,0.0,0
237,96512.05,375,5.0,1.0,1.0,10,132.47,1.0,990000.0,0
270,525445.02,78,3.0,2.0,3.0,77,35.20781931,3.0,367.0561269,0
4,69873.58,3,0.0,0.0,0.0,50,292.3559329,0.0,0.0,0
4,60461.33,3,0.0,0.0,0.0,3,20.99,0.0,0.0,0
4,0.58,3,0.0,0.0,0.0,2,0.59957998,0.0,0.0,0
4,326.13,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,128018.52,3,0.0,0.0,0.0,49,242.640555,0.0,0.0,0
270,291477.3,308,2.0,2.0,2.0,38,28.81660179,2.0,0.663891256,0
270,201171.3,308,2.0,2.0,2.0,134,26.88332742,2.0,0.963698731,0
189,892562.65,308,116.0,35.0,27.0,281,521.6894641,27.0,92182.63793,0
58,263974.68,188,21.0,10.0,10.0,28,43.44757776,11.0,19890.67564,0
4,0.0,3,0.0,0.0,0.0,1,0.001,0.0,0.0,0
4,39719.55,3,0.0,0.0,0.0,3,0.99899,0.0,0.0,0
4,295160.55,3,0.0,0.0,0.0,478,439.0974901,0.0,0.0,0
23,269671.12,25,25.0,11.0,17.0,41,351.4901164,17.0,4960.210518,0
4,325.27,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
24,567425.88,274,31.0,15.0,16.0,70,20.02849402,17.0,5207976.627,0
4,7128.42,3,0.0,0.0,0.0,5,166.6253,0.0,0.0,0
279,124430.37,265,10001.0,4263.0,737.0,10000,27943.86092,782.0,60259625.32,0
123,279245.0,202,12.0,1.0,1.0,42,142.3619089,1.0,27285.74431,0
140,24231.48,223,2.0,1.0,1.0,32,8.94671866,1.0,29.52668501,0
88,336152.08,136,7.0,3.0,4.0,29,34.7637074,4.0,11265.40886,0
4,8328.77,3,0.0,0.0,0.0,2,0.12207653,0.0,0.0,0
4,322.55,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
4,46096.3,3,0.0,0.0,0.0,4,64.21451071,0.0,0.0,0
4,192.87,3,0.0,0.0,0.0,2,3.0,0.0,0.0,0
4,331188.2,3,0.0,0.0,0.0,6,20.06812018,0.0,0.0,0
4,290.62,3,0.0,0.0,0.0,2,0.490646,0.0,0.0,0
4,76.17,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
4,88337.7,3,0.0,0.0,0.0,12,308.992,0.0,0.0,0
4,104338.82,3,0.0,0.0,0.0,2656,1846.265099,0.0,0.0,0
4,310858.23,3,0.0,0.0,0.0,15,16.98343517,0.0,0.0,0
270,169001.23,308,2.0,2.0,2.0,10,124.3407434,2.0,1.248421528,0
4,78.85,3,0.0,0.0,0.0,2,1.001,0.0,0.0,0
147,841715.78,231,145.0,43.0,45.0,372,1361.537785,46.0,10638669.48,0
4,322.9,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,323.48,3,0.0,0.0,0.0,4,101.0,0.0,0.0,0
189,620747.58,80,19.0,14.0,17.0,578,247.4119323,17.0,54521.55532,0
4,8.72,3,0.0,0.0,0.0,6,2001.0,0.0,0.0,0
4,119389.78,3,0.0,0.0,0.0,10,271.4057933,0.0,0.0,0
270,866443.38,257,7.0,6.0,7.0,6186,11932.18964,7.0,723.2127371,0
4,1000450.1,3,0.0,0.0,0.0,106,285.8115787,0.0,0.0,0
270,1223339.25,260,6.0,6.0,6.0,1471,302.3484136,6.0,18358.07881,0
4,328.15,3,0.0,0.0,0.0,3,101.0,0.0,0.0,0
4,293848.0,3,0.0,0.0,0.0,56,5.353500616,0.0,0.0,0
270,226754.57,308,2.0,2.0,2.0,57,19.24798457,2.0,0.580894325,0
4,181.65,3,0.0,0.0,0.0,4,2.52898014,0.0,0.0,0
4,76.9,3,0.0,0.0,0.0,5,101.0,0.0,0.0,0
237,600924.42,35,15.0,10.0,8.0,44,192.3132888,9.0,446023.6189,0
270,934271.37,416,14.0,10.0,13.0,2606,2722.527796,13.0,3524.780355,0
39,250926.37,257,10.0,6.0,8.0,19,10.86986771,8.0,21358.39925,0
270,681509.9,432,36.0,27.0,34.0,10000,13262.84915,34.0,106709.5504,0
4,40.97,3,0.0,0.0,0.0,3,0.055890565,0.0,0.0,0
4,126746.9,3,0.0,0.0,0.0,19,2.38783054,0.0,0.0,0
4,170703.4,3,0.0,0.0,0.0,4,1.038125,0.0,0.0,0
4,351.13,3,0.0,0.0,0.0,2,0.05,0.0,0.0,0
270,371911.35,257,7.0,5.0,7.0,135,2.99875129,7.0,458.13996,0
270,1388631.95,152,1.0,1.0,1.0,132,329.4710755,1.0,37.25828052,0
270,226758.45,308,2.0,2.0,2.0,14,383.47203,2.0,2.522393493,0
270,272079.85,330,15.0,11.0,15.0,3,180.0,15.0,5699.381995,0
